GameId,Season,Date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,Home_team,Away_team,hm_date_id
22100105,2021-22 Regular Season,11/2/2021,Richaun Holmes,Maurice Harkless,De'Aaron Fox,Harrison Barnes,Tyrese Haliburton,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Mike Conley,Bojan Bogdanovic,UTA,SAC,UTA-11-02-2021
22100106,2021-22 Regular Season,11/2/2021,Jonas Valanciunas,Nickeil Alexander-Walker,Herbert Jones,Josh Hart,Devonte' Graham,JaVale McGee,Mikal Bridges,Devin Booker,Chris Paul,Jae Crowder,PHX,NOP,PHX-11-02-2021
22100107,2021-22 Regular Season,11/2/2021,Christian Wood,Alperen Sengun,Jae'Sean Tate,Kevin Porter Jr.,Jalen Green,Anthony Davis,LeBron James,Kent Bazemore,Russell Westbrook,Avery Bradley,LAL,HOU,LAL-11-02-2021
22100108,2021-22 Regular Season,11/3/2021,Jusuf Nurkic,Damian Lillard,Robert Covington,Norman Powell,CJ McCollum,Jarrett Allen,Evan Mobley,Collin Sexton,Darius Garland,Dean Wade,CLE,POR,CLE-11-03-2021
22100109,2021-22 Regular Season,11/3/2021,Mitchell Robinson,Julius Randle,RJ Barrett,Evan Fournier,Kemba Walker,Myles Turner,Domantas Sabonis,Caris LeVert,Malcolm Brogdon,Chris Duarte,IND,NYK,IND-11-03-2021
22100110,2021-22 Regular Season,11/3/2021,Robert Williams III,Jaylen Brown,Marcus Smart,Al Horford,Jayson Tatum,Mo Bamba,Jalen Suggs,Wendell Carter Jr.,Franz Wagner,Cole Anthony,ORL,BOS,ORL-11-03-2021
22100111,2021-22 Regular Season,11/3/2021,Nikola Vucevic,DeMar DeRozan,Javonte Green,Zach LaVine,Lonzo Ball,Joel Embiid,Matisse Thybulle,Seth Curry,Furkan Korkmaz,Tyrese Maxey,PHI,CHI,PHI-11-03-2021
22100112,2021-22 Regular Season,11/3/2021,Precious Achiuwa,Gary Trent Jr.,Fred VanVleet,Svi Mykhailiuk,OG Anunoby,Daniel Gafford,Kyle Kuzma,Kentavious Caldwell-Pope,Spencer Dinwiddie,Bradley Beal,WAS,TOR,WAS-11-03-2021
22100113,2021-22 Regular Season,11/3/2021,Bogdan Bogdanovic,Trae Young,Clint Capela,De'Andre Hunter,John Collins,Blake Griffin,James Harden,Bruce Brown,Joe Harris,Kevin Durant,BKN,ATL,BKN-11-03-2021
22100114,2021-22 Regular Season,11/3/2021,Nikola Jokic,Aaron Gordon,Monte Morris,Will Barton,Michael Porter Jr.,Steven Adams,Desmond Bane,Jaren Jackson Jr.,Ja Morant,De'Anthony Melton,MEM,DEN,MEM-11-03-2021
22100115,2021-22 Regular Season,11/3/2021,Ivica Zubac,Eric Bledsoe,Nicolas Batum,Paul George,Reggie Jackson,Karl-Anthony Towns,Patrick Beverley,Josh Okogie,Anthony Edwards,Jaden McDaniels,MIN,LAC,MIN-11-03-2021
22100116,2021-22 Regular Season,11/3/2021,Dwight Powell,Jalen Brunson,Luka Doncic,Dorian Finney-Smith,Tim Hardaway Jr.,Drew Eubanks,Dejounte Murray,Keldon Johnson,Derrick White,Doug McDermott,SAS,DAL,SAS-11-03-2021
22100117,2021-22 Regular Season,11/3/2021,Mason Plumlee,LaMelo Ball,Miles Bridges,Terry Rozier,Gordon Hayward,Kevon Looney,Jordan Poole,Draymond Green,Andrew Wiggins,Stephen Curry,GSW,CHA,GSW-11-03-2021
22100118,2021-22 Regular Season,11/3/2021,Jonas Valanciunas,Josh Hart,Garrett Temple,Devonte' Graham,Nickeil Alexander-Walker,Richaun Holmes,De'Aaron Fox,Maurice Harkless,Tyrese Haliburton,Harrison Barnes,SAC,NOP,SAC-11-03-2021
22100119,2021-22 Regular Season,11/4/2021,Joel Embiid,Tyrese Maxey,Seth Curry,Shake Milton,Matisse Thybulle,Isaiah Stewart,Jerami Grant,Cade Cunningham,Killian Hayes,Saddiq Bey,DET,PHI,DET-11-04-2021
22100120,2021-22 Regular Season,11/4/2021,Rudy Gobert,Royce O'Neale,Mike Conley,Joe Ingles,Bojan Bogdanovic,Clint Capela,Trae Young,De'Andre Hunter,John Collins,Bogdan Bogdanovic,ATL,UTA,ATL-11-04-2021
22100121,2021-22 Regular Season,11/4/2021,Robert Williams III,Jaylen Brown,Marcus Smart,Al Horford,Jayson Tatum,Bam Adebayo,Kyle Lowry,P.J. Tucker,Jimmy Butler,Duncan Robinson,MIA,BOS,MIA-11-04-2021
22100122,2021-22 Regular Season,11/4/2021,Christian Wood,Jae'Sean Tate,Alperen Sengun,Kevin Porter Jr.,Jalen Green,Deandre Ayton,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,PHX,HOU,PHX-11-04-2021
22100123,2021-22 Regular Season,11/4/2021,Derrick Favors,Darius Bazley,Luguentz Dort,Josh Giddey,Shai Gilgeous-Alexander,DeAndre Jordan,Anthony Davis,Russell Westbrook,Kent Bazemore,Avery Bradley,LAL,OKC,LAL-11-04-2021
22100124,2021-22 Regular Season,11/5/2021,Blake Griffin,Kevin Durant,Joe Harris,James Harden,Bruce Brown,Isaiah Stewart,Jerami Grant,Josh Jackson,Saddiq Bey,Cade Cunningham,DET,BKN,DET-11-05-2021
22100125,2021-22 Regular Season,11/5/2021,Drew Eubanks,Doug McDermott,Keldon Johnson,Dejounte Murray,Derrick White,Mo Bamba,Cole Anthony,Jalen Suggs,Wendell Carter Jr.,Franz Wagner,ORL,SAS,ORL-11-05-2021
22100126,2021-22 Regular Season,11/5/2021,Steven Adams,Ja Morant,Jaren Jackson Jr.,Desmond Bane,De'Anthony Melton,Daniel Gafford,Kentavious Caldwell-Pope,Bradley Beal,Spencer Dinwiddie,Kyle Kuzma,WAS,MEM,WAS-11-05-2021
22100127,2021-22 Regular Season,11/5/2021,Jarrett Allen,Collin Sexton,Darius Garland,Evan Mobley,Dean Wade,Precious Achiuwa,Gary Trent Jr.,Fred VanVleet,OG Anunoby,Scottie Barnes,TOR,CLE,TOR-11-05-2021
22100128,2021-22 Regular Season,11/5/2021,Mitchell Robinson,Kemba Walker,RJ Barrett,Julius Randle,Evan Fournier,Giannis Antetokounmpo,Grayson Allen,Thanasis Antetokounmpo,George Hill,Pat Connaughton,MIL,NYK,MIL-11-05-2021
22100129,2021-22 Regular Season,11/5/2021,Ivica Zubac,Eric Bledsoe,Paul George,Reggie Jackson,Nicolas Batum,Karl-Anthony Towns,Patrick Beverley,Anthony Edwards,Taurean Prince,Jaden McDaniels,MIN,LAC,MIN-11-05-2021
22100130,2021-22 Regular Season,11/5/2021,Jonas Valanciunas,Garrett Temple,Josh Hart,Devonte' Graham,Nickeil Alexander-Walker,Kevon Looney,Stephen Curry,Draymond Green,Andrew Wiggins,Jordan Poole,GSW,NOP,GSW-11-05-2021
22100131,2021-22 Regular Season,11/5/2021,Myles Turner,T.J. McConnell,Chris Duarte,Caris LeVert,Domantas Sabonis,Jusuf Nurkic,Damian Lillard,Norman Powell,Robert Covington,CJ McCollum,POR,IND,POR-11-05-2021
22100132,2021-22 Regular Season,11/5/2021,Mason Plumlee,LaMelo Ball,Miles Bridges,Gordon Hayward,Terry Rozier,Richaun Holmes,Tyrese Haliburton,De'Aaron Fox,Harrison Barnes,Maurice Harkless,SAC,CHA,SAC-11-05-2021
22100133,2021-22 Regular Season,11/6/2021,Jalen Green,Jae'Sean Tate,Christian Wood,Kevin Porter Jr.,Daniel Theis,Nikola Jokic,Will Barton,Monte Morris,Aaron Gordon,Michael Porter Jr.,DEN,HOU,DEN-11-06-2021
22100134,2021-22 Regular Season,11/6/2021,Rudy Gobert,Donovan Mitchell,Mike Conley,Royce O'Neale,Bojan Bogdanovic,Bam Adebayo,P.J. Tucker,Duncan Robinson,Kyle Lowry,Jimmy Butler,MIA,UTA,MIA-11-06-2021
22100135,2021-22 Regular Season,11/6/2021,Joel Embiid,Shake Milton,Seth Curry,Paul Reed,Tyrese Maxey,Nikola Vucevic,Zach LaVine,Lonzo Ball,Javonte Green,DeMar DeRozan,CHI,PHI,CHI-11-06-2021
22100136,2021-22 Regular Season,11/6/2021,Robert Williams III,Dennis Schroder,Jayson Tatum,Al Horford,Marcus Smart,Kristaps Porzingis,Dwight Powell,Luka Doncic,Tim Hardaway Jr.,Dorian Finney-Smith,DAL,BOS,DAL-11-06-2021
22100137,2021-22 Regular Season,11/6/2021,Clint Capela,De'Andre Hunter,Trae Young,Bogdan Bogdanovic,John Collins,JaVale McGee,Jae Crowder,Chris Paul,Mikal Bridges,Devin Booker,PHX,ATL,PHX-11-06-2021
22100138,2021-22 Regular Season,11/6/2021,DeAndre Jordan,Avery Bradley,Anthony Davis,Russell Westbrook,Kent Bazemore,Jusuf Nurkic,Damian Lillard,Norman Powell,Robert Covington,CJ McCollum,POR,LAL,POR-11-06-2021
22100139,2021-22 Regular Season,11/7/2021,Blake Griffin,James Harden,Bruce Brown,Joe Harris,Kevin Durant,Scottie Barnes,OG Anunoby,Fred VanVleet,Pascal Siakam,Gary Trent Jr.,TOR,BKN,TOR-11-07-2021
22100140,2021-22 Regular Season,11/7/2021,Jarrett Allen,Collin Sexton,Evan Mobley,Darius Garland,Dean Wade,Mitchell Robinson,Julius Randle,Derrick Rose,RJ Barrett,Evan Fournier,NYK,CLE,NYK-11-07-2021
22100141,2021-22 Regular Season,11/7/2021,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Bojan Bogdanovic,Joe Ingles,Mo Bamba,Cole Anthony,Jalen Suggs,Franz Wagner,Wendell Carter Jr.,ORL,UTA,ORL-11-07-2021
22100142,2021-22 Regular Season,11/7/2021,Bobby Portis,Jrue Holiday,Giannis Antetokounmpo,George Hill,Grayson Allen,Daniel Gafford,Kyle Kuzma,Bradley Beal,Spencer Dinwiddie,Kentavious Caldwell-Pope,WAS,MIL,WAS-11-07-2021
22100143,2021-22 Regular Season,11/7/2021,Myles Turner,Domantas Sabonis,Chris Duarte,T.J. McConnell,Caris LeVert,Richaun Holmes,De'Aaron Fox,Harrison Barnes,Tyrese Haliburton,Maurice Harkless,SAC,IND,SAC-11-07-2021
22100144,2021-22 Regular Season,11/7/2021,Drew Eubanks,Dejounte Murray,Derrick White,Keldon Johnson,Doug McDermott,Jeremiah Robinson-Earl,Shai Gilgeous-Alexander,Josh Giddey,Luguentz Dort,Darius Bazley,OKC,SAS,OKC-11-07-2021
22100145,2021-22 Regular Season,11/7/2021,Christian Wood,Kevin Porter Jr.,Daniel Theis,Jalen Green,Jae'Sean Tate,Kevon Looney,Jordan Poole,Draymond Green,Stephen Curry,Andrew Wiggins,GSW,HOU,GSW-11-07-2021
22100146,2021-22 Regular Season,11/7/2021,Mason Plumlee,Gordon Hayward,Terry Rozier,LaMelo Ball,Miles Bridges,Ivica Zubac,Reggie Jackson,Paul George,Eric Bledsoe,Nicolas Batum,LAC,CHA,LAC-11-07-2021
22100147,2021-22 Regular Season,11/8/2021,Nerlens Noel,Julius Randle,Evan Fournier,RJ Barrett,Kemba Walker,Andre Drummond,Seth Curry,Danny Green,Tyrese Maxey,Furkan Korkmaz,PHI,NYK,PHI-11-08-2021
22100148,2021-22 Regular Season,11/8/2021,Blake Griffin,Bruce Brown,James Harden,Kevin Durant,Joe Harris,Nikola Vucevic,Zach LaVine,Javonte Green,Lonzo Ball,DeMar DeRozan,CHI,BKN,CHI-11-08-2021
22100149,2021-22 Regular Season,11/8/2021,Karl-Anthony Towns,D'Angelo Russell,Anthony Edwards,Patrick Beverley,Jaden McDaniels,Steven Adams,Ja Morant,Desmond Bane,De'Anthony Melton,Jaren Jackson Jr.,MEM,MIN,MEM-11-08-2021
22100150,2021-22 Regular Season,11/8/2021,Jonas Valanciunas,Josh Hart,Garrett Temple,Nickeil Alexander-Walker,Devonte' Graham,Kristaps Porzingis,Luka Doncic,Dwight Powell,Tim Hardaway Jr.,Dorian Finney-Smith,DAL,NOP,DAL-11-08-2021
22100151,2021-22 Regular Season,11/8/2021,Duncan Robinson,Jimmy Butler,Kyle Lowry,Bam Adebayo,P.J. Tucker,Nikola Jokic,Aaron Gordon,Will Barton,Monte Morris,Jeff Green,DEN,MIA,DEN-11-08-2021
22100152,2021-22 Regular Season,11/8/2021,Clint Capela,De'Andre Hunter,Bogdan Bogdanovic,John Collins,Trae Young,Kevon Looney,Draymond Green,Stephen Curry,Jordan Poole,Andrew Wiggins,GSW,ATL,GSW-11-08-2021
22100153,2021-22 Regular Season,11/8/2021,JaVale McGee,Jae Crowder,Devin Booker,Chris Paul,Mikal Bridges,Richaun Holmes,De'Aaron Fox,Buddy Hield,Harrison Barnes,Maurice Harkless,SAC,PHX,SAC-11-08-2021
22100154,2021-22 Regular Season,11/8/2021,Mason Plumlee,Gordon Hayward,LaMelo Ball,Miles Bridges,Terry Rozier,DeAndre Jordan,Russell Westbrook,Anthony Davis,Kent Bazemore,Avery Bradley,LAL,CHA,LAL-11-08-2021
22100155,2021-22 Regular Season,11/9/2021,Bobby Portis,Giannis Antetokounmpo,Jrue Holiday,Grayson Allen,George Hill,Andre Drummond,Furkan Korkmaz,Paul Reed,Shake Milton,Tyrese Maxey,PHI,MIL,PHI-11-09-2021
22100156,2021-22 Regular Season,11/9/2021,Clint Capela,Solomon Hill,John Collins,Trae Young,Kevin Huerter,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Mike Conley,Bojan Bogdanovic,UTA,ATL,UTA-11-09-2021
22100157,2021-22 Regular Season,11/9/2021,Jusuf Nurkic,Robert Covington,Norman Powell,CJ McCollum,Damian Lillard,Ivica Zubac,Eric Bledsoe,Reggie Jackson,Nicolas Batum,Paul George,LAC,POR,LAC-11-09-2021
22100158,2021-22 Regular Season,11/10/2021,Daniel Gafford,Kyle Kuzma,Spencer Dinwiddie,Kentavious Caldwell-Pope,Bradley Beal,Jarrett Allen,Darius Garland,Isaac Okoro,Dean Wade,Evan Mobley,CLE,WAS,CLE-11-10-2021
22100159,2021-22 Regular Season,11/10/2021,Blake Griffin,James Harden,Bruce Brown,Kevin Durant,Joe Harris,Mo Bamba,Franz Wagner,Jalen Suggs,Wendell Carter Jr.,Cole Anthony,ORL,BKN,ORL-11-10-2021
22100160,2021-22 Regular Season,11/10/2021,Scottie Barnes,Gary Trent Jr.,Fred VanVleet,OG Anunoby,Pascal Siakam,Robert Williams III,Dennis Schroder,Al Horford,Jayson Tatum,Marcus Smart,BOS,TOR,BOS-11-10-2021
22100161,2021-22 Regular Season,11/10/2021,Bobby Portis,George Hill,Jrue Holiday,Giannis Antetokounmpo,Grayson Allen,Mitchell Robinson,RJ Barrett,Julius Randle,Evan Fournier,Kemba Walker,NYK,MIL,NYK-11-10-2021
22100162,2021-22 Regular Season,11/10/2021,Isaiah Stewart,Cade Cunningham,Jerami Grant,Killian Hayes,Saddiq Bey,Christian Wood,Jae'Sean Tate,Kevin Porter Jr.,Jalen Green,Daniel Theis,HOU,DET,HOU-11-10-2021
22100163,2021-22 Regular Season,11/10/2021,Kristaps Porzingis,Dorian Finney-Smith,Dwight Powell,Luka Doncic,Tim Hardaway Jr.,Nikola Vucevic,Zach LaVine,Lonzo Ball,Javonte Green,DeMar DeRozan,CHI,DAL,CHI-11-10-2021
22100164,2021-22 Regular Season,11/10/2021,Gordon Hayward,LaMelo Ball,Miles Bridges,Terry Rozier,Mason Plumlee,Steven Adams,Desmond Bane,Ja Morant,Jaren Jackson Jr.,De'Anthony Melton,MEM,CHA,MEM-11-10-2021
22100165,2021-22 Regular Season,11/10/2021,Derrick Favors,Josh Giddey,Darius Bazley,Luguentz Dort,Shai Gilgeous-Alexander,Jonas Valanciunas,Nickeil Alexander-Walker,Josh Hart,Devonte' Graham,Garrett Temple,NOP,OKC,NOP-11-10-2021
22100166,2021-22 Regular Season,11/10/2021,Richaun Holmes,Maurice Harkless,De'Aaron Fox,Buddy Hield,Harrison Barnes,Drew Eubanks,Keldon Johnson,Doug McDermott,Dejounte Murray,Derrick White,SAS,SAC,SAS-11-10-2021
22100167,2021-22 Regular Season,11/10/2021,Myles Turner,Chris Duarte,Domantas Sabonis,Malcolm Brogdon,Justin Holiday,JaMychal Green,Jeff Green,Will Barton,Monte Morris,Aaron Gordon,DEN,IND,DEN-11-10-2021
22100168,2021-22 Regular Season,11/10/2021,Jusuf Nurkic,Damian Lillard,Robert Covington,CJ McCollum,Norman Powell,JaVale McGee,Mikal Bridges,Jae Crowder,Devin Booker,Chris Paul,PHX,POR,PHX-11-10-2021
22100169,2021-22 Regular Season,11/10/2021,Karl-Anthony Towns,D'Angelo Russell,Anthony Edwards,Jaden McDaniels,Patrick Beverley,Kevon Looney,Draymond Green,Andrew Wiggins,Jordan Poole,Stephen Curry,GSW,MIN,GSW-11-10-2021
22100170,2021-22 Regular Season,11/10/2021,Bam Adebayo,P.J. Tucker,Kyle Lowry,Jimmy Butler,Duncan Robinson,DeAndre Jordan,Kent Bazemore,Anthony Davis,Russell Westbrook,Avery Bradley,LAL,MIA,LAL-11-10-2021
22100171,2021-22 Regular Season,11/11/2021,Scottie Barnes,Precious Achiuwa,Fred VanVleet,Gary Trent Jr.,OG Anunoby,Andre Drummond,Tobias Harris,Seth Curry,Tyrese Maxey,Danny Green,PHI,TOR,PHI-11-11-2021
22100172,2021-22 Regular Season,11/11/2021,Myles Turner,Malcolm Brogdon,Chris Duarte,Justin Holiday,Domantas Sabonis,Rudy Gobert,Bojan Bogdanovic,Donovan Mitchell,Royce O'Neale,Mike Conley,UTA,IND,UTA-11-11-2021
22100173,2021-22 Regular Season,11/11/2021,Bam Adebayo,Tyler Herro,Kyle Lowry,Duncan Robinson,P.J. Tucker,Ivica Zubac,Nicolas Batum,Eric Bledsoe,Paul George,Reggie Jackson,LAC,MIA,LAC-11-11-2021
22100174,2021-22 Regular Season,11/12/2021,Mitchell Robinson,Kemba Walker,RJ Barrett,Julius Randle,Evan Fournier,Mason Plumlee,LaMelo Ball,Terry Rozier,Gordon Hayward,Miles Bridges,CHA,NYK,CHA-11-12-2021
22100175,2021-22 Regular Season,11/12/2021,Bobby Portis,George Hill,Jrue Holiday,Pat Connaughton,Grayson Allen,Robert Williams III,Jayson Tatum,Al Horford,Dennis Schroder,Marcus Smart,BOS,MIL,BOS-11-12-2021
22100176,2021-22 Regular Season,11/12/2021,Isaiah Stewart,Cade Cunningham,Killian Hayes,Saddiq Bey,Jerami Grant,Jarrett Allen,Darius Garland,Evan Mobley,Dean Wade,Isaac Okoro,CLE,DET,CLE-11-12-2021
22100177,2021-22 Regular Season,11/12/2021,Jusuf Nurkic,CJ McCollum,Norman Powell,Damian Lillard,Robert Covington,Christian Wood,Daniel Theis,Jalen Green,Jae'Sean Tate,Kevin Porter Jr.,HOU,POR,HOU-11-12-2021
22100178,2021-22 Regular Season,11/12/2021,JaVale McGee,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,Steven Adams,Desmond Bane,Ja Morant,De'Anthony Melton,Jaren Jackson Jr.,MEM,PHX,MEM-11-12-2021
22100179,2021-22 Regular Season,11/12/2021,Blake Griffin,Joe Harris,Kevin Durant,Bruce Brown,James Harden,Jonas Valanciunas,Josh Hart,Nickeil Alexander-Walker,Devonte' Graham,Garrett Temple,NOP,BKN,NOP-11-12-2021
22100180,2021-22 Regular Season,11/12/2021,Richaun Holmes,Tyrese Haliburton,De'Aaron Fox,Chimezie Metu,Harrison Barnes,Jeremiah Robinson-Earl,Luguentz Dort,Shai Gilgeous-Alexander,Josh Giddey,Darius Bazley,OKC,SAC,OKC-11-12-2021
22100181,2021-22 Regular Season,11/12/2021,Kristaps Porzingis,Dwight Powell,Luka Doncic,Dorian Finney-Smith,Tim Hardaway Jr.,Drew Eubanks,Derrick White,Dejounte Murray,Keldon Johnson,Doug McDermott,SAS,DAL,SAS-11-12-2021
22100182,2021-22 Regular Season,11/12/2021,Clint Capela,Bogdan Bogdanovic,Trae Young,De'Andre Hunter,John Collins,Nikola Jokic,Monte Morris,Aaron Gordon,Jeff Green,Will Barton,DEN,ATL,DEN-11-12-2021
22100183,2021-22 Regular Season,11/12/2021,Tony Bradley,Lonzo Ball,Javonte Green,DeMar DeRozan,Zach LaVine,Kevon Looney,Draymond Green,Stephen Curry,Jordan Poole,Andrew Wiggins,GSW,CHI,GSW-11-12-2021
22100184,2021-22 Regular Season,11/12/2021,Karl-Anthony Towns,Anthony Edwards,D'Angelo Russell,Patrick Beverley,Jarred Vanderbilt,Anthony Davis,Wayne Ellington,Kent Bazemore,Russell Westbrook,Avery Bradley,LAL,MIN,LAL-11-12-2021
22100185,2021-22 Regular Season,11/13/2021,Bam Adebayo,P.J. Tucker,Duncan Robinson,Kyle Lowry,Tyler Herro,Rudy Gobert,Royce O'Neale,Mike Conley,Donovan Mitchell,Bojan Bogdanovic,UTA,MIA,UTA-11-13-2021
22100186,2021-22 Regular Season,11/13/2021,Andre Drummond,Seth Curry,Tobias Harris,Tyrese Maxey,Danny Green,Myles Turner,Chris Duarte,Malcolm Brogdon,Domantas Sabonis,Caris LeVert,IND,PHI,IND-11-13-2021
22100187,2021-22 Regular Season,11/13/2021,Daniel Gafford,Kyle Kuzma,Spencer Dinwiddie,Kentavious Caldwell-Pope,Aaron Holiday,Mo Bamba,Cole Anthony,Jalen Suggs,Wendell Carter Jr.,Franz Wagner,ORL,WAS,ORL-11-13-2021
22100188,2021-22 Regular Season,11/13/2021,Steven Adams,Ja Morant,Dillon Brooks,Jaren Jackson Jr.,Desmond Bane,Jonas Valanciunas,Josh Hart,Devonte' Graham,Brandon Ingram,Nickeil Alexander-Walker,NOP,MEM,NOP-11-13-2021
22100189,2021-22 Regular Season,11/13/2021,Isaiah Stewart,Saddiq Bey,Jerami Grant,Cade Cunningham,Killian Hayes,Scottie Barnes,Goran Dragic,Pascal Siakam,OG Anunoby,Gary Trent Jr.,TOR,DET,TOR-11-13-2021
22100190,2021-22 Regular Season,11/13/2021,Robert Williams III,Marcus Smart,Dennis Schroder,Grant Williams,Jayson Tatum,Jarrett Allen,Darius Garland,Isaac Okoro,Evan Mobley,Dean Wade,CLE,BOS,CLE-11-13-2021
22100191,2021-22 Regular Season,11/13/2021,Karl-Anthony Towns,Jarred Vanderbilt,Anthony Edwards,D'Angelo Russell,Patrick Beverley,Ivica Zubac,Nicolas Batum,Eric Bledsoe,Paul George,Reggie Jackson,LAC,MIN,LAC-11-13-2021
22100192,2021-22 Regular Season,11/14/2021,Drew Eubanks,Keldon Johnson,Dejounte Murray,Derrick White,Doug McDermott,Anthony Davis,Carmelo Anthony,Avery Bradley,Russell Westbrook,Talen Horton-Tucker,LAL,SAS,LAL-11-14-2021
22100193,2021-22 Regular Season,11/14/2021,Bobby Portis,Jrue Holiday,Giannis Antetokounmpo,Grayson Allen,Pat Connaughton,Clint Capela,John Collins,Bogdan Bogdanovic,Trae Young,Kevin Huerter,ATL,MIL,ATL-11-14-2021
22100194,2021-22 Regular Season,11/14/2021,Kevon Looney,Stephen Curry,Jordan Poole,Draymond Green,Andrew Wiggins,Mason Plumlee,Miles Bridges,LaMelo Ball,Gordon Hayward,Terry Rozier,CHA,GSW,CHA-11-14-2021
22100195,2021-22 Regular Season,11/14/2021,JaVale McGee,Jae Crowder,Mikal Bridges,Chris Paul,Devin Booker,Christian Wood,Daniel Theis,Kevin Porter Jr.,Jalen Green,Jae'Sean Tate,HOU,PHX,HOU-11-14-2021
22100196,2021-22 Regular Season,11/14/2021,Blake Griffin,Kevin Durant,Joe Harris,James Harden,Bruce Brown,Jeremiah Robinson-Earl,Josh Giddey,Darius Bazley,Luguentz Dort,Shai Gilgeous-Alexander,OKC,BKN,OKC-11-14-2021
22100197,2021-22 Regular Season,11/14/2021,Jusuf Nurkic,Robert Covington,Norman Powell,Anfernee Simons,CJ McCollum,Nikola Jokic,Austin Rivers,Jeff Green,Aaron Gordon,Monte Morris,DEN,POR,DEN-11-14-2021
22100198,2021-22 Regular Season,11/14/2021,Tony Bradley,Lonzo Ball,Alex Caruso,Zach LaVine,DeMar DeRozan,Ivica Zubac,Eric Bledsoe,Paul George,Nicolas Batum,Reggie Jackson,LAC,CHI,LAC-11-14-2021
22100199,2021-22 Regular Season,11/15/2021,Robert Williams III,Marcus Smart,Jayson Tatum,Al Horford,Dennis Schroder,Evan Mobley,Isaac Okoro,Dean Wade,Darius Garland,Ricky Rubio,CLE,BOS,CLE-11-15-2021
22100200,2021-22 Regular Season,11/15/2021,Richaun Holmes,Tyrese Haliburton,De'Aaron Fox,Harrison Barnes,Chimezie Metu,Isaiah Stewart,Saddiq Bey,Cade Cunningham,Jerami Grant,Killian Hayes,DET,SAC,DET-11-15-2021
22100201,2021-22 Regular Season,11/15/2021,Jonas Valanciunas,Josh Hart,Brandon Ingram,Devonte' Graham,Nickeil Alexander-Walker,Daniel Gafford,Kentavious Caldwell-Pope,Spencer Dinwiddie,Kyle Kuzma,Aaron Holiday,WAS,NOP,WAS-11-15-2021
22100202,2021-22 Regular Season,11/15/2021,Mo Bamba,Wendell Carter Jr.,Franz Wagner,Cole Anthony,Gary Harris,Clint Capela,John Collins,Bogdan Bogdanovic,Kevin Huerter,Trae Young,ATL,ORL,ATL-11-15-2021
22100203,2021-22 Regular Season,11/15/2021,Myles Turner,Caris LeVert,Justin Holiday,Malcolm Brogdon,Domantas Sabonis,Mitchell Robinson,RJ Barrett,Kemba Walker,Evan Fournier,Julius Randle,NYK,IND,NYK-11-15-2021
22100204,2021-22 Regular Season,11/15/2021,Nikola Jokic,Austin Rivers,Monte Morris,Jeff Green,Aaron Gordon,Kristaps Porzingis,Dwight Powell,Luka Doncic,Tim Hardaway Jr.,Dorian Finney-Smith,DAL,DEN,DAL-11-15-2021
22100205,2021-22 Regular Season,11/15/2021,Christian Wood,Daniel Theis,Kevin Porter Jr.,Jae'Sean Tate,Jalen Green,Steven Adams,Ja Morant,Jaren Jackson Jr.,Desmond Bane,Dillon Brooks,MEM,HOU,MEM-11-15-2021
22100206,2021-22 Regular Season,11/15/2021,Deandre Ayton,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,Karl-Anthony Towns,Patrick Beverley,Anthony Edwards,D'Angelo Russell,Jarred Vanderbilt,MIN,PHX,MIN-11-15-2021
22100207,2021-22 Regular Season,11/15/2021,Dewayne Dedmon,P.J. Tucker,Kyle Lowry,Tyler Herro,Duncan Robinson,Jeremiah Robinson-Earl,Josh Giddey,Shai Gilgeous-Alexander,Luguentz Dort,Darius Bazley,OKC,MIA,OKC-11-15-2021
22100208,2021-22 Regular Season,11/15/2021,Scottie Barnes,Gary Trent Jr.,OG Anunoby,Pascal Siakam,Fred VanVleet,Jusuf Nurkic,Robert Covington,Norman Powell,CJ McCollum,Damian Lillard,POR,TOR,POR-11-15-2021
22100209,2021-22 Regular Season,11/15/2021,Tony Bradley,Lonzo Ball,DeMar DeRozan,Zach LaVine,Alex Caruso,Anthony Davis,Russell Westbrook,Talen Horton-Tucker,Avery Bradley,Carmelo Anthony,LAL,CHI,LAL-11-15-2021
22100210,2021-22 Regular Season,11/16/2021,Kevon Looney,Jordan Poole,Andrew Wiggins,Stephen Curry,Draymond Green,Blake Griffin,Kevin Durant,Patty Mills,Bruce Brown,James Harden,BKN,GSW,BKN-11-16-2021
22100211,2021-22 Regular Season,11/16/2021,Andre Drummond,Seth Curry,Shake Milton,Tobias Harris,Tyrese Maxey,Rudy Gobert,Royce O'Neale,Mike Conley,Donovan Mitchell,Bojan Bogdanovic,UTA,PHI,UTA-11-16-2021
22100212,2021-22 Regular Season,11/16/2021,Drew Eubanks,Dejounte Murray,Derrick White,Keldon Johnson,Doug McDermott,Ivica Zubac,Nicolas Batum,Paul George,Eric Bledsoe,Reggie Jackson,LAC,SAS,LAC-11-16-2021
